,Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed
2018-11-02 15:30:00-07:00,2018,11,2,15,30,17.7,100,173,144,2.1
2018-11-02 16:30:00-07:00,2018,11,2,16,30,16,28,48,32,1.6
2018-11-02 17:30:00-07:00,2018,11,2,17,30,12.5,0,0,0,2.6
2018-11-02 18:30:00-07:00,2018,11,2,18,30,11.8,0,0,0,3.6
2018-11-02 19:30:00-07:00,2018,11,2,19,30,11.1,0,0,0,4.3
2018-11-02 20:30:00-07:00,2018,11,2,20,30,10.1,0,0,0,4.6
2018-11-02 21:30:00-07:00,2018,11,2,21,30,8.9,0,0,0,4.6
2018-11-02 22:30:00-07:00,2018,11,2,22,30,8.1,0,0,0,4.7
2018-11-02 23:30:00-07:00,2018,11,2,23,30,7.6,0,0,0,4.5
2018-11-03 00:30:00-07:00,2018,11,3,0,30,7,0,0,0,4.2
2018-11-03 01:30:00-07:00,2018,11,3,1,30,6.5,0,0,0,4
2018-11-03 02:30:00-07:00,2018,11,3,2,30,6,0,0,0,3.8
2018-11-03 03:30:00-07:00,2018,11,3,3,30,5.3,0,0,0,3.2
2018-11-03 04:30:00-07:00,2018,11,3,4,30,4.4,0,0,0,2.8
2018-11-03 05:30:00-07:00,2018,11,3,5,30,3.7,0,0,0,2.5
2018-11-03 06:30:00-07:00,2018,11,3,6,30,4.4,4,8,4,2.6
2018-11-03 07:30:00-07:00,2018,11,3,7,30,6.3,66,74,80,3.2
2018-11-03 08:30:00-07:00,2018,11,3,8,30,7.9,100,95,133,4
2018-11-03 09:30:00-07:00,2018,11,3,9,30,9.1,71,0,71,4.7
2018-11-03 10:30:00-07:00,2018,11,3,10,30,10.1,177,14,185,4.9
2018-11-03 11:30:00-07:00,2018,11,3,11,30,10.9,237,60,273,5
2018-11-03 12:30:00-07:00,2018,11,3,12,30,11.3,202,498,490,4.9
2018-11-03 13:30:00-07:00,2018,11,3,13,30,11.5,147,581,445,4.4
2018-11-03 14:30:00-07:00,2018,11,3,14,30,11.2,43,0,43,3.7
2018-11-03 15:30:00-07:00,2018,11,3,15,30,10,79,346,166,2.7
2018-11-03 16:30:00-07:00,2018,11,3,16,30,9.2,25,147,36,2.1
2018-11-03 17:30:00-07:00,2018,11,3,17,30,6.5,0,0,0,1.8
2018-11-03 18:30:00-07:00,2018,11,3,18,30,5.7,0,0,0,2
2018-11-03 19:30:00-07:00,2018,11,3,19,30,4.9,0,0,0,1.8
2018-11-03 20:30:00-07:00,2018,11,3,20,30,4.1,0,0,0,1.2
2018-11-03 21:30:00-07:00,2018,11,3,21,30,3.3,0,0,0,0.6
2018-11-03 22:30:00-07:00,2018,11,3,22,30,2.6,0,0,0,0.6
2018-11-03 23:30:00-07:00,2018,11,3,23,30,1.9,0,0,0,0.9
2018-11-04 00:30:00-07:00,2018,11,4,0,30,1.1,0,0,0,1.2
2018-11-04 01:30:00-07:00,2018,11,4,1,30,0.4,0,0,0,1.4
2018-11-04 02:30:00-07:00,2018,11,4,2,30,0,0,0,0,1.5
2018-11-04 03:30:00-07:00,2018,11,4,3,30,-0.2,0,0,0,1.6
2018-11-04 04:30:00-07:00,2018,11,4,4,30,-0.3,0,0,0,1.7
2018-11-04 05:30:00-07:00,2018,11,4,5,30,-0.2,0,0,0,1.9
2018-11-04 06:30:00-07:00,2018,11,4,6,30,0.9,3,0,3,2.3
2018-11-04 07:30:00-07:00,2018,11,4,7,30,3.8,64,11,66,2.8
2018-11-04 08:30:00-07:00,2018,11,4,8,30,7.4,123,47,139,3.3
2018-11-04 09:30:00-07:00,2018,11,4,9,30,10.8,146,21,156,3.5
2018-11-04 10:30:00-07:00,2018,11,4,10,30,13.2,231,117,296,3.5
2018-11-04 11:30:00-07:00,2018,11,4,11,30,14.3,271,200,389,3.6
2018-11-04 12:30:00-07:00,2018,11,4,12,30,14.5,266,217,391,3.9
2018-11-04 13:30:00-07:00,2018,11,4,13,30,14.2,188,153,266,4
2018-11-04 14:30:00-07:00,2018,11,4,14,30,13.2,129,21,137,3.2
2018-11-04 15:30:00-07:00,2018,11,4,15,30,11.7,98,83,118,2.4
2018-11-04 16:30:00-07:00,2018,11,4,16,30,10.9,25,16,26,2.2
2018-11-04 17:30:00-07:00,2018,11,4,17,30,9.1,0,0,0,2.4
2018-11-04 18:30:00-07:00,2018,11,4,18,30,8,0,0,0,2.7
2018-11-04 19:30:00-07:00,2018,11,4,19,30,7,0,0,0,3
2018-11-04 20:30:00-07:00,2018,11,4,20,30,6.4,0,0,0,3.2
2018-11-04 21:30:00-07:00,2018,11,4,21,30,5.9,0,0,0,3
2018-11-04 22:30:00-07:00,2018,11,4,22,30,5.4,0,0,0,3
2018-11-04 23:30:00-07:00,2018,11,4,23,30,4.9,0,0,0,3
2018-11-05 00:30:00-07:00,2018,11,5,0,30,4.2,0,0,0,3
2018-11-05 01:30:00-07:00,2018,11,5,1,30,3.8,0,0,0,3
2018-11-05 02:30:00-07:00,2018,11,5,2,30,3.5,0,0,0,3.1
2018-11-05 03:30:00-07:00,2018,11,5,3,30,3.3,0,0,0,3
2018-11-05 04:30:00-07:00,2018,11,5,4,30,3.1,0,0,0,2.9
2018-11-05 05:30:00-07:00,2018,11,5,5,30,3,0,0,0,2.9
2018-11-05 06:30:00-07:00,2018,11,5,6,30,3.9,6,50,6,3.2
2018-11-05 07:30:00-07:00,2018,11,5,7,30,6.5,59,315,114,4
2018-11-05 08:30:00-07:00,2018,11,5,8,30,9.5,67,754,321,4.8
2018-11-05 09:30:00-07:00,2018,11,5,9,30,11.7,58,936,494,4.9
2018-11-05 10:30:00-07:00,2018,11,5,10,30,13,62,975,598,4.5
2018-11-05 11:30:00-07:00,2018,11,5,11,30,13.8,64,989,643,4.1
2018-11-05 12:30:00-07:00,2018,11,5,12,30,14.2,63,983,624,4
2018-11-05 13:30:00-07:00,2018,11,5,13,30,14.2,140,510,397,4
2018-11-05 14:30:00-07:00,2018,11,5,14,30,13.7,54,904,409,4.1
2018-11-05 15:30:00-07:00,2018,11,5,15,30,11.9,45,751,228,3.4
2018-11-05 16:30:00-07:00,2018,11,5,16,30,10.6,24,411,52,2.6
2018-11-05 17:30:00-07:00,2018,11,5,17,30,5.7,0,0,0,1.8
2018-11-05 18:30:00-07:00,2018,11,5,18,30,4.5,0,0,0,1.9
2018-11-05 19:30:00-07:00,2018,11,5,19,30,3.5,0,0,0,1.8
2018-11-05 20:30:00-07:00,2018,11,5,20,30,2.7,0,0,0,1.6
2018-11-05 21:30:00-07:00,2018,11,5,21,30,2.4,0,0,0,1.3
2018-11-05 22:30:00-07:00,2018,11,5,22,30,2.4,0,0,0,1.1
2018-11-05 23:30:00-07:00,2018,11,5,23,30,2.4,0,0,0,1
2018-11-06 00:30:00-07:00,2018,11,6,0,30,2.2,0,0,0,1.1
2018-11-06 01:30:00-07:00,2018,11,6,1,30,1.7,0,0,0,1.4
2018-11-06 02:30:00-07:00,2018,11,6,2,30,1.2,0,0,0,1.6
2018-11-06 03:30:00-07:00,2018,11,6,3,30,0.7,0,0,0,1.8
2018-11-06 04:30:00-07:00,2018,11,6,4,30,0.4,0,0,0,1.8
2018-11-06 05:30:00-07:00,2018,11,6,5,30,0.3,0,0,0,1.8
2018-11-06 06:30:00-07:00,2018,11,6,6,30,1.4,2,0,2,1.8
2018-11-06 07:30:00-07:00,2018,11,6,7,30,4.9,54,261,99,2.3
2018-11-06 08:30:00-07:00,2018,11,6,8,30,8.8,52,863,340,2.9
2018-11-06 09:30:00-07:00,2018,11,6,9,30,11.3,61,937,493,2.9
2018-11-06 10:30:00-07:00,2018,11,6,10,30,12.8,65,976,598,2.7
2018-11-06 11:30:00-07:00,2018,11,6,11,30,13.9,66,992,643,2.4
2018-11-06 12:30:00-07:00,2018,11,6,12,30,14.6,66,986,624,2.3
2018-11-06 13:30:00-07:00,2018,11,6,13,30,14.7,62,957,541,2.3
2018-11-06 14:30:00-07:00,2018,11,6,14,30,14.1,57,889,403,2.1
2018-11-06 15:30:00-07:00,2018,11,6,15,30,11.8,47,744,225,1.7
2018-11-06 16:30:00-07:00,2018,11,6,16,30,10.1,25,361,48,1.5
2018-11-06 17:30:00-07:00,2018,11,6,17,30,5.5,0,0,0,1.8
2018-11-06 18:30:00-07:00,2018,11,6,18,30,4,0,0,0,1.8
2018-11-06 19:30:00-07:00,2018,11,6,19,30,2.8,0,0,0,1.5
2018-11-06 20:30:00-07:00,2018,11,6,20,30,2.1,0,0,0,1.2
2018-11-06 21:30:00-07:00,2018,11,6,21,30,1.6,0,0,0,1.1
2018-11-06 22:30:00-07:00,2018,11,6,22,30,1,0,0,0,1.1
2018-11-06 23:30:00-07:00,2018,11,6,23,30,0.5,0,0,0,1.1
2018-11-07 00:30:00-07:00,2018,11,7,0,30,0,0,0,0,1.1
2018-11-07 01:30:00-07:00,2018,11,7,1,30,-0.4,0,0,0,1.1
2018-11-07 02:30:00-07:00,2018,11,7,2,30,-0.7,0,0,0,1
2018-11-07 03:30:00-07:00,2018,11,7,3,30,-0.6,0,0,0,1
2018-11-07 04:30:00-07:00,2018,11,7,4,30,-0.2,0,0,0,1.2
2018-11-07 05:30:00-07:00,2018,11,7,5,30,0,0,0,0,1.2
2018-11-07 06:30:00-07:00,2018,11,7,6,30,0.5,2,2,2,1.2
2018-11-07 07:30:00-07:00,2018,11,7,7,30,1.9,60,85,74,1.6
2018-11-07 08:30:00-07:00,2018,11,7,8,30,4.1,118,57,137,2.2
2018-11-07 09:30:00-07:00,2018,11,7,9,30,6,185,236,293,2.7
2018-11-07 10:30:00-07:00,2018,11,7,10,30,7.8,114,790,542,2.8
2018-11-07 11:30:00-07:00,2018,11,7,11,30,9.4,255,331,446,2.5
2018-11-07 12:30:00-07:00,2018,11,7,12,30,10.5,234,377,446,2.2
2018-11-07 13:30:00-07:00,2018,11,7,13,30,11.1,153,513,408,2.2
2018-11-07 14:30:00-07:00,2018,11,7,14,30,10.7,124,423,287,2.4
2018-11-07 15:30:00-07:00,2018,11,7,15,30,9,84,293,153,2.5
2018-11-07 16:30:00-07:00,2018,11,7,16,30,7.6,22,55,25,2.6
2018-11-07 17:30:00-07:00,2018,11,7,17,30,3.6,0,0,0,2.5
2018-11-07 18:30:00-07:00,2018,11,7,18,30,2.3,0,0,0,2.4
2018-11-07 19:30:00-07:00,2018,11,7,19,30,1.7,0,0,0,2.3
2018-11-07 20:30:00-07:00,2018,11,7,20,30,1.6,0,0,0,2.1
2018-11-07 21:30:00-07:00,2018,11,7,21,30,1.5,0,0,0,1.8
2018-11-07 22:30:00-07:00,2018,11,7,22,30,1.3,0,0,0,1.6
2018-11-07 23:30:00-07:00,2018,11,7,23,30,1.1,0,0,0,1.4
2018-11-08 00:30:00-07:00,2018,11,8,0,30,0.9,0,0,0,1.4
2018-11-08 01:30:00-07:00,2018,11,8,1,30,0.7,0,0,0,1.3
2018-11-08 02:30:00-07:00,2018,11,8,2,30,0.5,0,0,0,1.2
2018-11-08 03:30:00-07:00,2018,11,8,3,30,0.3,0,0,0,1.1
2018-11-08 04:30:00-07:00,2018,11,8,4,30,0,0,0,0,1
2018-11-08 05:30:00-07:00,2018,11,8,5,30,-0.4,0,0,0,1.1
2018-11-08 06:30:00-07:00,2018,11,8,6,30,-0.1,1,0,1,1.6
2018-11-08 07:30:00-07:00,2018,11,8,7,30,1.4,61,89,76,2.5
2018-11-08 08:30:00-07:00,2018,11,8,8,30,3.6,133,178,191,3.2
2018-11-08 09:30:00-07:00,2018,11,8,9,30,5.7,182,354,342,3.5
2018-11-08 10:30:00-07:00,2018,11,8,10,30,7.3,105,816,544,3.6
2018-11-08 11:30:00-07:00,2018,11,8,11,30,8.4,252,213,374,3.6
2018-11-08 12:30:00-07:00,2018,11,8,12,30,8.9,172,530,468,3.7
2018-11-08 13:30:00-07:00,2018,11,8,13,30,8.9,136,254,261,3.7
2018-11-08 14:30:00-07:00,2018,11,8,14,30,8.4,61,868,392,3.6
2018-11-08 15:30:00-07:00,2018,11,8,15,30,6.6,77,340,156,3.1
2018-11-08 16:30:00-07:00,2018,11,8,16,30,5.4,19,89,24,2.6
2018-11-08 17:30:00-07:00,2018,11,8,17,30,1.3,0,0,0,1.8
2018-11-08 18:30:00-07:00,2018,11,8,18,30,0,0,0,0,1.6
2018-11-08 19:30:00-07:00,2018,11,8,19,30,-1.1,0,0,0,1.2
2018-11-08 20:30:00-07:00,2018,11,8,20,30,-2,0,0,0,1.1
2018-11-08 21:30:00-07:00,2018,11,8,21,30,-2.6,0,0,0,1.1
2018-11-08 22:30:00-07:00,2018,11,8,22,30,-2.8,0,0,0,1.1
2018-11-08 23:30:00-07:00,2018,11,8,23,30,-2.8,0,0,0,1.1
2018-11-09 00:30:00-07:00,2018,11,9,0,30,-2.7,0,0,0,1.2
2018-11-09 01:30:00-07:00,2018,11,9,1,30,-2.7,0,0,0,1.2
2018-11-09 02:30:00-07:00,2018,11,9,2,30,-2.7,0,0,0,1.1
2018-11-09 03:30:00-07:00,2018,11,9,3,30,-2.7,0,0,0,1
2018-11-09 04:30:00-07:00,2018,11,9,4,30,-2.7,0,0,0,1.1
2018-11-09 05:30:00-07:00,2018,11,9,5,30,-2.9,0,0,0,1.3
2018-11-09 06:30:00-07:00,2018,11,9,6,30,-2.3,2,7,2,1.5
2018-11-09 07:30:00-07:00,2018,11,9,7,30,0.1,54,346,110,1.8
2018-11-09 08:30:00-07:00,2018,11,9,8,30,2.9,60,827,326,1.6
2018-11-09 09:30:00-07:00,2018,11,9,9,30,5.1,70,917,482,1.3
2018-11-09 10:30:00-07:00,2018,11,9,10,30,6.8,77,957,587,1.7
2018-11-09 11:30:00-07:00,2018,11,9,11,30,8.1,80,970,632,1.9
2018-11-09 12:30:00-07:00,2018,11,9,12,30,9,79,964,613,2.1
2018-11-09 13:30:00-07:00,2018,11,9,13,30,9.3,76,930,530,2.4
2018-11-09 14:30:00-07:00,2018,11,9,14,30,8.8,67,859,392,2.7
2018-11-09 15:30:00-07:00,2018,11,9,15,30,6.5,53,712,216,2.6
2018-11-09 16:30:00-07:00,2018,11,9,16,30,4.7,24,280,39,2.3
2018-11-09 17:30:00-07:00,2018,11,9,17,30,0.2,0,0,0,1.4
2018-11-09 18:30:00-07:00,2018,11,9,18,30,-0.5,0,0,0,1.1
2018-11-09 19:30:00-07:00,2018,11,9,19,30,-0.8,0,0,0,0.7
2018-11-09 20:30:00-07:00,2018,11,9,20,30,-1.4,0,0,0,0.5
2018-11-09 21:30:00-07:00,2018,11,9,21,30,-1.9,0,0,0,0.7
2018-11-09 22:30:00-07:00,2018,11,9,22,30,-2,0,0,0,1
2018-11-09 23:30:00-07:00,2018,11,9,23,30,-1.9,0,0,0,1.3
